"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"469970";"14";"9";"1761";"350";"Tiepke";"";"";"Classen";"Harlingen";"Gotgiøres skipper";"Daler";"1";"Skilling";"26";"";"";"Daler";"39";"Skilling";"26";"";"";"Daler";"38";"";"";"";"";"Daler";"42";"";"";"";"";"";"";"";"";"";"";"";"";"04-05-10";"233";"";"";"";"";" "
"470195";"1";"10";"1753";"524";"Mathew";"";"";"King";"Lieth";"Gotgiøres skipper";"Daler";"2";"Skilling";"4";"";"";"Daler";"54";"Skilling";"16";"";"";"Daler";"52";"Skilling";"12";"";"";"Daler";"56";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"04-05-10";"225";"";"";"";"";" "
"472857";"30";"6";"1744";"123";"Sitse";"";"";"Walles";"Amsterdam";"Afgaar for skipper";"Daler";"2";"";"";"";"";"Daler";"50";"Skilling";"10";"";"";"Daler";"48";"Skilling";"10";"";"";"Daler";"52";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"06-05-10";"214";"";"";"";"";" "
"474986";"20";"7";"1743";"163";"Pieter";"Auckes";"de";"Vries";"Der Jouer";"Gotgiøres skipper";"Daler";"1/2";"Skilling";"19";"";"";"Daler";"23";"Skilling";"5";"";"";"Daler";"22";"Skilling";"12";"";"";"Daler";"26";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"7-5-2010 8:54:44";"213";"";"";"";"";""
"475050";"17";"7";"1755";"191";"Atte";"";"";"Reitses";"Heereween";"Føring";"Daler";"5";"Skilling";"8";"";"";"Daler";"131 1/2";"Skilling";"8";"";"";"Daler";"126 1/2";"";"";"";"";"Daler";"130 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"07-05-10";"227";"";"";"";"";" "
"475304";"26";"7";"1743";"174";"Sybrand Cornelis";"";"de";"Boer";"Der Schel.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"17";"Skilling";"*";"";"";"";"";"";"";"";"";"";"";"7-5-2010 9:58:26";"213";"";"";"";"";""
"475414";"8";"6";"1754";"204";"Alexander";"";"";"Duningham";"Neycastel";"Gotgiøres skipper";"Daler";"2";"Skilling";"12";"";"";"Daler";"60";"";"";"";"";"Daler";"57";"Skilling";"36";"";"";"Daler";"61";"Skilling";"36";"";"";"";"";"";"";"";"";"";"";"07-05-10";"226";"";"";"";"";" "
"476188";"7";"8";"1755";"233";"Peter";"Dircks";"";"Flapper";"Wousend";"Føring";"Daler";"1/2";"";"";"";"";"Daler";"20 1/2";"Skilling";"7";"";"";"Daler";"20";"Skilling";"6";"";"";"Daler";"24";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"07-05-10";"227";"";"";"";"";" "
"476881";"2";"6";"1753";"142";"Hugh";"";"";"Flin";"Dublin";"Gotgiøres skipper";"Daler";"1";"Skilling";"36";"";"";"Daler";"46";"";"";"";"";"Daler";"44";"Skilling";"12";"";"";"Daler";"48";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"10-05-10";"225";"";"";"";"";" "
"477315";"4";"10";"1752";"554";"Gerrit";"";"";"Kooter";"Dorth";"";"";"";"";"";"";"";"Daler";"18 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"22 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"10-05-10";"225";"";"";"";"";" "
"477444";"10";"9";"1743";"317";"Rodger";"";"";"Beilbye";"London";"Afgaar skipper føring";"Daler";"6";"";"";"";"";"Daler";"152";"Skilling";"6";"";"";"Daler";"146";"Skilling";"6";"";"";"Daler";"150";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"10-5-2010 10:10:49";"213";"";"";"";"";""
"477690";"3";"6";"1741";"125";"Jelle";"";"";"Idskes";"Amel.";"Gotgiøres skipper";"Daler";"1";"Skilling";"12";"";"";"Daler";"32 1/2";"Skilling";"12";"";"";"Daler";"31 1/2";"";"";"";"";"Daler";"35 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"10-5-2010 10:51:06";"210";"";"";"";"";""
"477941";"13";"10";"1752";"607";"Jan";"Gerritz";"";"Schone";"Amsterdam";"Gotgiøres skipper";"Daler";"7";"Skilling";"1";"";"";"Daler";"176";"Skilling";"37";"";"";"Daler";"169";"Skilling";"36";"";"";"Daler";"173 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"10-05-10";"225";"";"";"";"";" "
"478136";"28";"6";"1761";"127";"Wielke";"Dircks";"";"Flapper";"Woudsend";"Gotgiøres skipper";"Daler";"3";"Skilling";"4";"";"";"Daler";"80";"Skilling";"10";"";"";"Daler";"77";"Skilling";"6";"";"";"Daler";"81";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"10-05-10";"233";"";"";"";"";" "
"478296";"15";"9";"1748";"193";"Ephram";"";"";"Smith";"Dantzig";"Afgaar skipper føring";"Daler";"3";"Skilling";"25";"";"";"Daler";"92";"Skilling";"25";"";"";"Daler";"89";"";"";"";"";"Daler";"93";"";"";"";"";"";"";"";"";"";"VEB";"";"";"10-05-10";"219";"";"";"";"";" "
"478500";"20";"6";"1741";"168";"Jan";"";"";"Wallis";"Mackum";"Afgaar for skipper";"Daler";"1";"Skilling";"2";"";"";"Daler";"30 1/2";"Skilling";"14";"";"";"Daler";"29 1/2";"Skilling";"12";"";"";"Daler";"33 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"10-5-2010 14:21:08";"210";"";"";"";"";""
"479625";"29";"3";"1741";"16";"Gottfried";"";"";"Carstens";"Dantzig";"Afgaar for skipper";"Daler";"9";"";"";"";"";"Daler";"225";"Skilling";"12";"";"";"Daler";"216";"Skilling";"12";"";"";"Daler";"220";"Skilling";"12";"";"";"";"";"";"";"";"VEB";"";"";"11-5-2010 8:57:45";"210";"";"";"";"";""
"480350";"18";"10";"1743";"366";"Henry";"";"";"Clerck";"London";"";"";"";"";"";"";"";"Daler";"19 1/2";"Skilling";"2";"";"";"";"";"";"";"";"";"Daler";"23 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"11-5-2010 10:50:07";"213";"";"";"";"";""
"481329";"9";"5";"1747";"61";"Peder";"";"";"Damnitz";"Colberg";"Nyder skipper";"Daler";"1 1/2";"";"";"";"";"Daler";"42 1/2";"Skilling";"6";"";"";"Daler";"41";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"43";"Skilling";"6";"";"";"";"";"";"VEB";"";"";"11-05-10";"218";"";"";"";"";" "
"482147";"1";"5";"1744";"19";"Willem";"";"";"Brass";"Brock";"Gotgiøres skipper";"Daler";"5";"Skilling";"12";"";"";"Daler";"134 1/2";"";"";"";"";"Daler";"129";"Skilling";"12";"";"";"Daler";"133";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"12-05-10";"214";"";"";"";"";" "
"482701";"11";"5";"1744";"41";"Barend";"";"";"Reynders";"Amelandt";"Afgaar til skipper";"Daler";"2";"Skilling";"5";"";"";"Daler";"56 1/2";"Skilling";"11";"";"";"Daler";"54 1/2";"Skilling";"6";"";"";"Daler";"58 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"12-05-10";"214";"";"";"";"";" "
"483056";"23";"6";"1748";"167";"Carsten";"";"";"Godbergsen";"Galmsbull";"Afgaar for skipper";"Daler";"2";"Skilling";"18";"";"";"Daler";"61 1/2";"Skilling";"18";"";"";"Daler";"59 1/2";"";"";"";"";"Daler";"63 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"12-05-10";"219";"";"";"";"";" "
"483546";"3";"6";"1744";"69";"Cornelis";"";"";"Jellis";"Ameland";"Gotgiøres skipper";"Daler";"4";"Skilling";"2";"";"";"Daler";"105";"Skilling";"44";"";"";"Daler";"101";"Skilling";"42";"";"";"Daler";"105 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"12-05-10";"214";"";"";"";"";" "
"484287";"14";"5";"1755";"111";"John";"";"";"Chappel";"Hull";"Føring";"Daler";"7";"Skilling";"1";"";"";"Daler";"177";"Skilling";"19";"";"";"Daler";"170";"Skilling";"18";"";"";"Daler";"174";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"12-05-10";"228";"";"";"";"";" "
"484630";"18";"5";"1748";"48";"Christian";"";"";"Damnitz";"Colberg";"Nyder skipper";"Daler";"2";"Skilling";"14";"";"";"Daler";"61";"Skilling";"26";"";"";"Daler";"59";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"62";"Skilling";"12";"";"";"";"";"";"";"";"";"12-05-10";"219";"";"";"";"";" "
"485112";"6";"8";"1761";"207";"Jan Jacob";"";"";"Visser";"Dockum";"Nyder skipper";"Daler";"3 1/2";"Skilling";"14";"";"";"Daler";"96 1/2";"Skilling";"14";"";"";"Daler";"93";"";"";"";"";"Daler";"97";"";"";"";"";"";"";"";"";"";"";"";"";"17-05-10";"233";"";"";"";"";" "
"485471";"29";"6";"1744";"152";"Doue";"";"";"Tiamckes";"Woudsendt";"Gotgiøres skipper";"Daler";"1";"Skilling";"3";"";"";"Daler";"29 1/2";"Skilling";"15";"";"";"Daler";"28 1/2";"Skilling";"12";"";"";"Daler";"32 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"17-05-10";"214";"";"";"";"";" "
"486157";"2";"7";"1744";"168";"Liewe";"";"";"Hessel";"Worckum";"Nyder skipper";"Daler";"3";"Skilling";"42";"";"";"Daler";"98";"";"";"";"";"Daler";"94";"Skilling";"6";"";"";"Daler";"98";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"17-05-10";"214";"";"";"";"";" "
"486308";"20";"6";"1741";"98";"Matthias";"";"";"Ewerts";"Stockholm";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"11";"";"";"Daler";"70";"Skilling";"11";"";"";"Daler";"62 1/2";"";"";"";"";"Daler";"71 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"17-5-2010 11:39:30";"210";"";"";"";"";""
"487626";"28";"8";"1743";"289";"Iltie";"";"";"Tiebes";"Ter Henne";"Nyder skipper";"Daler";"2";"Skilling";"8";"";"";"Daler";"59";"Skilling";"2";"";"";"Daler";"56";"Skilling";"18";"";"";"Daler";"60 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"17-05-10";"212";"";"";"";"";" "
"488363";"13";"9";"1743";"348";"Jacob";"";"de";"Jonge";"Amsterdam";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"10";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"18-05-10";"212";"";"";"";"";" "
"490210";"30";"8";"1761";"302";"Jacob";"Jacobs";"de";"Grodt";"Vriesland";"Afgaar til skipper";"Skilling";"30";"";"";"";"";"Daler";"23";"Skilling";"18";"";"";"Daler";"22";"Skilling";"36";"";"";"Daler";"26 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"18-05-10";"233";"";"";"";"";" "
"491465";"24";"6";"1755";"79";"Petter";"";"";"Hendrichs";"Ams.";"Gotgiøres skipper";"Daler";"6 1/2";"Skilling";"17";"";"";"Daler";"173 1/2";"Skilling";"17";"";"";"Daler";"167";"";"";"";"";"Daler";"171";"";"";"";"";"";"";"";"";"";"";"";"";"19-05-10";"227";"";"";"";"";" "
"491699";"20";"4";"1738";"20";"Claes";"";"";"Fockes";"Dantzig";"Afgaar skipper føring";"Daler";"9";"Skilling";"13";"";"";"Daler";"234 1/2";"Skilling";"7";"";"";"Daler";"225";"Skilling";"18";"";"";"Rosenobel";"1";"Daler";"229";"Skilling";"18";"";"";"";"";"";"VEB";"";"";"19-05-10";"206";"";"";"";"";" "
"492753";"28";"5";"1738";"37";"Jacob";"";"";"Ridder";"Kønigsberg";"Gotgiøres skipper";"Daler";"3";"Skilling";"10";"";"";"Daler";"82 1/2";"Skilling";"22";"";"";"Daler";"79 1/2";"Skilling";"12";"";"";"Rosenobel";"1";"Daler";"83 1/2";"Skilling";"12";"";"";"";"";"";"VEB";"";"";"19-05-10";"206";"";"";"";"";" "
"493219";"4";"8";"1755";"204";"Petter";"";"";"Mathiessen";"Harlingen";"Nyder skipper";"Daler";"2";"Skilling";"6";"";"";"Daler";"58";"Skilling";"6";"";"";"Daler";"56";"";"";"";"";"Daler";"60";"";"";"";"";"";"";"";"";"";"";"";"";"19-05-10";"227";"";"";"";"";" "
"494026";"27";"8";"1760";"288";"Sioerd";"";"";"Liewes";"Dockum";"Nyder skipper";"Daler";"4";"";"";"";"";"Daler";"101";"Skilling";"32";"";"";"Daler";"97";"Skilling";"32";"";"";"Daler";"101 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"20-5-2010 8:57:56";"232";"";"";"";"";""
"494788";"27";"4";"1755";"4";"Heere";"";"";"Classen";"D. Henne";"Gotgiøres skipper";"Daler";"2";"Skilling";"10";"";"";"Daler";"58 1/2";"Skilling";"12";"";"";"Daler";"56 1/2";"Skilling";"12";"";"";"Daler";"60 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"20-05-10";"227";"";"";"";"";" "
"495564";"23";"8";"1755";"285";"Claes";"";"";"Tranor";"Rotterdam";"Gotgiøres skipper";"Daler";"3 1/2";"";"";"";"";"Daler";"88 1/2";"Skilling";"17";"";"";"Daler";"85";"Skilling";"17";"";"";"Daler";"89";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"20-05-10";"227";"";"";"";"";" "
"495767";"25";"10";"1742";"401";"Claes";"";"";"Gerbrands";"Ter Henne";"Nyder skipper";"Daler";"2";"Skilling";"44";"";"";"Daler";"74";"Skilling";"20";"";"";"Daler";"71 1/2";"";"";"";"";"Daler";"75 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"20-05-10";"211";"";"";"";"";" "
"495914";"16";"6";"1745";"37";"Marten";"Pieterse";"";"Top";"Der Schel.";"Afgaar skipper føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"31 1/2";"Skilling";"12";"";"";"Daler";"30 1/2";"Skilling";"6";"";"";"Daler";"34 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"20-5-2010 14:58:02";"215";"";"";"";"";""
"496172";"22";"10";"1748";"289";"Dirck";"";"";"Back";"Buycksloot";"Afgaar til skipper";"Daler";"3";"Skilling";"8";"";"";"Daler";"82";"Skilling";"44";"";"";"Daler";"79";"Skilling";"36";"";"";"Daler";"83 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"20-05-10";"219";"";"";"";"";" "
"496964";"4";"5";"1742";"33";"Albert";"";"";"Jacobsen";"Amsterdam";"Gotgiøres skipper";"Daler";"6";"Skilling";"7";"";"";"Daler";"159";"Skilling";"19";"";"";"Daler";"153";"Skilling";"12";"";"";"Daler";"157";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"21-05-10";"211";"";"";"";"";" "
"497249";"21";"7";"1743";"192";"John";"";"";"Bonner";"London";"Gotgiøres skipper";"Daler";"1";"Skilling";"28";"";"";"Daler";"45";"Skilling";"4";"";"";"Daler";"43 1/2";"";"";"";"";"Daler";"47 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-05-10";"212";"";"";"";"";" "
"497454";"12";"5";"1747";"10";"Barend";"";"";"Reinders";"Ameland";"Afgaar for skipper";"Daler";"3";"";"";"";"";"Daler";"75";"Skilling";"22";"";"";"Daler";"72 1/2";"";"";"";"";"Daler";"76 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-05-10";"218";"";"";"";"";" "
"497506";"17";"5";"1747";"11";"Cornelis";"";"";"Jelles";"Ameland";"Gotgiøres skipper";"Daler";"5";"Skilling";"6";"";"";"Daler";"135 1/2";"Skilling";"6";"";"";"Daler";"130 1/2";"";"";"";"";"Daler";"134 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-05-10";"218";"";"";"";"";" "
"497739";"31";"5";"1742";"56";"Hendrich";"";"";"Jolles";"Molquern";"Afgaar skipper føring";"Daler";"3";"Skilling";"18";"";"";"Daler";"89 1/2";"Skilling";"18";"";"";"Daler";"86 1/2";"";"";"";"";"Daler";"90 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"21-05-10";"211";"";"";"";"";" "
"497795";"25";"10";"1745";"217";"Fopcke";"";"";"Cornelis";"Amel.";"Afgaar skipper føring";"Daler";"8";"Skilling";"14";"";"";"Daler";"209";"Skilling";"8";"";"";"Daler";"200 1/2";"Skilling";"18";"";"";"Daler";"204 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"21-5-2010 11:44:48";"215";"";"";"";"";""
"497874";"19";"11";"1745";"241";"Cornelis";"";"";"Jelles";"Amel.";"Afgaar skipper føring";"Daler";"1";"Skilling";"7";"";"";"Daler";"30 1/2";"Skilling";"13";"";"";"Daler";"29 1/2";"Skilling";"6";"";"";"Daler";"33 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"21-5-2010 11:58:47";"215";"";"";"";"";""
"497899";"7";"12";"1745";"243";"Jacob";"";"";"Jansen";"Amel.";"Gotgiøres skipper";"Daler";"6";"Skilling";"22";"";"";"Daler";"164";"Skilling";"22";"";"";"Daler";"158";"";"";"";"";"Daler";"162";"";"";"";"";"";"";"";"";"";"";"";"";"21-5-2010 12:38:58";"215";"";"";"";"";""
"498313";"16";"6";"1738";"98";"Johan Hendrick";"";"";"Kuyper";"Amsterdam";"Nyder skipper";"Daler";"1";"Skilling";"12";"";"";"Daler";"36 1/2";"Skilling";"6";"";"";"Daler";"35";"Skilling";"18";"";"";"Daler";"39";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"21-05-10";"205";"";"";"";"";" "
"498829";"4";"6";"1742";"65";"Claus";"";"";"Cornelisen";"Amsterdam";"Afgaar skipper føring";"Daler";"3";"";"";"";"";"Daler";"76";"Skilling";"6";"";"";"Daler";"73";"Skilling";"6";"";"";"Daler";"77";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"25-05-10";"211";"";"";"";"";" "
"498845";"4";"6";"1742";"67";"Barend";"";"";"Reynders";"Amelandt";"Gotgiøres skipper";"Daler";"2";"";"";"";"";"Daler";"52 1/2";"Skilling";"18";"";"";"Daler";"50 1/2";"Skilling";"18";"";"";"Daler";"54 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"25-05-10";"211";"";"";"";"";" "
"501149";"14";"4";"1742";"12";"Jacob";"Jansen";"";"Prater";"Amel.";"Decourteres for skipperen";"Daler";"3";"Skilling";"12";"";"";"Daler";"84";"";"";"";"";"Daler";"80 1/2";"Skilling";"12";"";"";"Daler";"84 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"26-05-10";"211";"";"";"";"";" "
"501391";"7";"12";"1755";"460";"Aldrich";"";"van";"Reen";"Ams.";"Gotgiøres skipper";"Daler";"2";"Skilling";"3";"";"";"Daler";"55";"Skilling";"3";"";"";"Daler";"53";"";"";"";"";"Daler";"57";"";"";"";"";"";"";"";"";"";"";"";"";"26-05-10";"227";"";"";"";"";" "
"501410";"7";"12";"1755";"461";"Jacob";"Pietters";"";"Crab";"D. Schell.";"Gotgiøres skipper";"Daler";"2 1/2";"Skilling";"10";"";"";"Daler";"68 1/2";"Skilling";"10";"";"";"Daler";"66";"";"";"";"";"Daler";"70";"";"";"";"";"";"";"";"";"";"";"";"";"26-05-10";"227";"";"";"";"";" "
"501755";"23";"6";"1738";"132";"Petter";"Petterson";"";"Port";"Amelandt";"Afgaar skipper føring";"Daler";"3 1/2";"";"";"";"";"Daler";"90";"";"";"";"";"Daler";"86 1/2";"";"";"";"";"Daler";"90 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"26-05-10";"205";"";"";"";"";" "
"502366";"6";"10";"1761";"452";"Claus";"";"";"Nommes";"Amsterdam";"Afgaar til skipper";"Daler";"3 1/2";"Skilling";"1";"";"";"Daler";"90 1/2";"Skilling";"19";"";"";"Daler";"87";"Skilling";"18";"";"";"Daler";"91";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"26-05-10";"233";"";"";"";"";" "
"502756";"20";"4";"1738";"20";"Hans";"";"";"Torsten";"Dantzig";"Gotgiøres skipper";"Daler";"4 1/2";"Skilling";"6";"";"";"Daler";"119";"Skilling";"12";"";"";"Daler";"114";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"119";"Skilling";"6";"";"";"";"";"";"";"";"";"26-05-10";"205";"";"";"";"";" "
"506108";"31";"8";"1741";"362";"Anne";"";"";"Hobes";"D. Henne";"Nyder skipper";"Daler";"2 1/2";"Skilling";"20";"";"";"Daler";"74";"Skilling";"20";"";"";"Daler";"71 1/2";"";"";"";"";"Daler";"75 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"27-05-10";"209";"";"";"";"";" "
"506174";"12";"11";"1738";"109";"Johan";"";"";"Gerdes";"Bremen";"Gotgiøres skipper";"Daler";"1";"Skilling";"7";"";"";"Daler";"34 1/2";"Skilling";"7";"";"";"Daler";"33 1/2";"";"";"";"";"Daler";"37 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"27-05-10";"205";"";"";"";"";" "
"506310";"24";"8";"1747";"115";"Gerrit";"Rolofs";"";"Visser";"Brock";"Afgaar for skipper";"Daler";"1";"Skilling";"12";"";"";"Daler";"34 1/2";"Skilling";"6";"";"";"Daler";"33";"Skilling";"18";"";"";"Daler";"37";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"27-05-10";"218";"";"";"";"";" "
"506398";"28";"4";"1746";"1";"Pieter";"";"";"Gerritz";"Heereveen";"Afgaar skipper føring";"Daler";"3 1/2";"Skilling";"12";"";"";"Daler";"98";"Skilling";"18";"";"";"Daler";"94 1/2";"Skilling";"6";"";"";"Daler";"98 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-05-10";"217";"";"";"";"";" "
"506575";"28";"5";"1740";"51";"Roloff";"";"";"Lustig";"Pillau";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"1";"Daler";"24 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"28-05-10";"208";"";"";"";"";" "
"506631";"1";"6";"1740";"54";"Arendt";"";"";"Steencke";"Kønigsberg";"Gotgiøres skipper";"Daler";"1";"Skilling";"3";"";"";"Daler";"31";"Skilling";"3";"";"";"Daler";"30";"";"";"";"";"Rosenobel";"1";"Daler";"34 1/2";"";"";"";"";"";"";"";"";"";"";"28-05-10";"208";"";"";"";"";" "
"507450";"5";"6";"1746";"30";"Obbe";"";"";"Sipckes";"De Lemmer";"Afgaar skipper føring";"Daler";"1 1/2";"Skilling";"14";"";"";"Daler";"47";"Skilling";"20";"";"";"Daler";"45 1/2";"Skilling";"6";"";"";"Daler";"49 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"28-05-10";"217";"";"";"";"";" "
"507556";"23";"4";"1747";"34";"Hendrich";"";"";"Schulenborg";"Bremen";"Afgaar skipper føring";"Daler";"1";"";"";"";"";"Daler";"27";"Skilling";"12";"";"";"Daler";"26";"Skilling";"12";"";"";"Daler";"30";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-05-10";"217";"";"";"";"";" "
"507676";"29";"4";"1747";"41";"George";"";"";"Stimer";"Dantzig";"Nyder skipper";"Daler";"2";"";"";"";"";"Daler";"50";"Skilling";"6";"";"";"Daler";"48";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"52 1/2";"Skilling";"6";"";"";"";"";"";"VEB";"";"";"28-05-10";"217";"";"";"";"";" "
"507788";"13";"8";"1740";"135";"Lorentz";"";"";"Cornelisen";"Lybeck";"Afgaar skipper føring";"Daler";"1/2";"Skilling";"15";"";"";"Daler";"24 1/2";"Skilling";"15";"";"";"Daler";"24";"";"";"";"";"Daler";"28";"";"";"";"";"";"";"";"";"";"VEB";"";"";"28-05-10";"208";"";"";"";"";" "
"507858";"20";"6";"1746";"44";"Cornelis";"";"";"Jelles";"Ameland";"Afgaar skipper føring";"Daler";"5";"Skilling";"10";"";"";"Daler";"134";"Skilling";"22";"";"";"Daler";"129";"Skilling";"12";"";"";"Daler";"133";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"28-05-10";"217";"";"";"";"";" "
"509481";"28";"10";"1761";"513";"Jacob";"";"";"Meyes";"Dockum";"Nyder skipper";"Daler";"3";"";"";"";"";"Daler";"81";"Skilling";"10";"";"";"Daler";"73";"Skilling";"25";"";"";"Daler";"77 1/2";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"31-05-10";"233";"";"";"";"";" "
"509554";"27";"9";"1742";"339";"Jetze";"";"";"Wouter";"Harlingen";"Nyder skipper";"Daler";"3";"Skilling";"10";"";"";"Daler";"82";"Skilling";"10";"";"";"Daler";"79";"";"";"";"";"Daler";"83";"";"";"";"";"";"";"";"";"";"";"";"";"31-05-10";"211";"";"";"";"";" "
"509682";"30";"10";"1748";"310";"Petter";"";"";"Harmens";"Mackum";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"12 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"31-05-10";"219";"";"";"";"";" "
"510015";"11";"11";"1760";"449";"Jarrig";"";"";"Metz";"D. Henne";"Gotgiøres skipper";"Daler";"3";"Skilling";"15";"";"";"Daler";"86 1/2";"Skilling";"21";"";"";"Daler";"83 1/2";"Skilling";"6";"";"";"Daler";"87 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"31-5-2010 13:21:53";"232";"";"";"";"";""
"510437";"17";"12";"1743";"370";"Roloff";"";"";"Rolofzen";"Bremen";"Gotgiøres skipper";"Daler";"1 1/2";"";"";"";"";"Daler";"43 1/2";"Skilling";"6";"";"";"Daler";"42";"Skilling";"6";"";"";"Daler";"46";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"31-05-10";"212";"";"";"";"";" "
"510480";"20";"10";"1741";"515";"Jan";"";"";"Brandarius";"Amsterdam";"Gotgiøres skipper";"Daler";"6 1/2";"Skilling";"16";"";"";"Daler";"171 1/2";"Skilling";"16";"";"";"Daler";"165";"";"";"";"";"Daler";"169";"";"";"";"";"";"";"";"";"";"";"";"";"31-05-10";"209";"";"";"";"";" "
"510881";"16";"7";"1746";"79";"Jan";"";"";"Brandaris";"Buycksloot";"Gotgiøres skipper";"Daler";"5";"Skilling";"7";"";"";"Daler";"131";"Skilling";"13";"";"";"Daler";"126";"Skilling";"6";"";"";"Daler";"130";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"01-06-10";"217";"";"";"";"";" "
